pseudocode,student_boys,student_girls,student_total,girls_share_pct,teachers_total,teachers_male,teachers_female,teacher_student_ratio,female_teacher_share_pct,classrooms_good,classrooms_minor_repair,classrooms_major_repair,classrooms_total_observed,classrooms_repair_pct,boys_toilets,boys_functional_toilets,girls_toilets,girls_functional_toilets,functional_toilets_total,electricity_available,library_available,playground_available,ramps_available,handrails_available,computer_ict_lab_available,ict_lab_available,internet_available,cwsn_boys_toilets,cwsn_girls_toilets,cwsn_toilets_total
1840900,176.0,157.0,333.0,47.147147147147145,15,0,15,22.2,100.0,9,0,0,9,0.0,3,3,3,3,6,1,1,1,1,1,2,9,1,1,1,2
1854212,116.0,67.0,183.0,36.6120218579235,5,0,5,36.6,100.0,7,0,0,7,0.0,4,4,2,2,6,1,1,1,1,1,1,9,1,1,0,1
1855231,286.0,235.0,521.0,45.105566218809976,12,2,10,43.416666666666664,83.33333333333334,20,0,0,20,0.0,4,4,4,4,8,1,1,1,1,1,1,9,1,4,4,8
1856986,64.0,103.0,167.0,61.67664670658682,5,0,5,33.4,100.0,4,0,0,4,0.0,2,2,2,2,4,1,1,1,1,1,2,9,1,2,2,4
1858000,41.0,34.0,75.0,45.33333333333333,3,0,3,25.0,100.0,8,0,0,8,0.0,4,4,4,4,8,1,1,1,1,1,2,2,1,1,0,1
1859696,503.0,406.0,909.0,44.66446644664466,25,8,17,36.36,68.0,32,0,0,32,0.0,3,3,3,3,6,1,1,1,1,1,1,2,2,1,1,2
1863565,12.0,11.0,23.0,47.82608695652174,4,1,3,5.75,75.0,6,0,0,6,0.0,2,2,2,2,4,1,1,1,1,1,1,9,1,1,1,2
1868153,2.0,1.0,3.0,33.33333333333333,2,0,2,1.5,100.0,4,2,0,6,33.33333333333333,6,6,3,3,9,1,1,1,1,1,2,2,1,1,1,2
1870872,264.0,255.0,519.0,49.13294797687861,12,1,11,43.25,91.66666666666666,12,0,0,12,0.0,1,1,1,1,2,1,1,2,1,2,1,9,1,1,0,1
1872368,69.0,45.0,114.0,39.473684210526315,3,2,1,38.0,33.33333333333333,4,0,0,4,0.0,3,3,3,3,6,1,1,1,1,1,1,2,1,1,0,1
1875338,207.0,199.0,406.0,49.01477832512315,10,0,10,40.6,100.0,10,0,0,10,0.0,4,4,4,4,8,1,1,2,1,1,1,9,1,4,4,8
1875803,3.0,2.0,5.0,40.0,1,0,1,5.0,100.0,4,0,0,4,0.0,2,2,2,2,4,1,1,2,1,2,2,9,1,1,1,2
1879005,22.0,10.0,32.0,31.25,4,0,4,8.0,100.0,5,0,0,5,0.0,2,2,1,1,3,1,1,2,1,1,1,9,1,0,1,1
1883475,22.0,27.0,49.0,55.10204081632652,2,0,2,24.5,100.0,2,0,0,2,0.0,6,6,5,5,11,1,1,1,1,1,1,2,1,1,1,2
1886363,121.0,105.0,226.0,46.46017699115044,17,6,11,13.294117647058824,64.70588235294117,17,0,0,17,0.0,6,6,6,6,12,1,1,1,1,1,2,2,1,1,1,2
1887741,623.0,450.0,1073.0,41.93849021435228,29,2,27,37.0,93.10344827586206,24,0,0,24,0.0,22,22,10,10,32,1,1,1,1,2,1,9,1,2,2,4
1888057,48.0,59.0,107.0,55.140186915887845,2,0,2,53.5,100.0,0,7,0,7,100.0,2,2,3,3,5,1,1,1,1,1,1,2,2,1,0,1
1889822,85.0,78.0,163.0,47.85276073619632,11,0,11,14.818181818181818,100.0,13,0,0,13,0.0,8,8,8,8,16,1,1,1,1,1,2,9,1,1,1,2
1891686,168.0,216.0,384.0,56.25,8,0,8,48.0,100.0,32,0,0,32,0.0,7,7,9,9,16,1,1,1,1,1,2,9,1,1,1,2
1893286,30.0,24.0,54.0,44.44444444444444,2,2,0,27.0,0.0,4,0,0,4,0.0,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2
1894602,28.0,32.0,60.0,53.333333333333336,10,1,9,6.0,90.0,11,0,0,11,0.0,8,8,9,9,17,1,1,1,1,1,1,9,1,2,2,4
1896525,231.0,203.0,434.0,46.774193548387096,13,6,7,33.38461538461539,53.84615384615385,8,0,0,8,0.0,6,6,4,4,10,1,1,1,1,1,2,2,1,1,1,2
1897042,360.0,284.0,644.0,44.099378881987576,11,4,7,58.54545454545455,63.63636363636363,36,0,0,36,0.0,21,21,21,21,42,1,1,1,1,1,1,2,1,6,6,12
1902601,137.0,107.0,244.0,43.85245901639344,10,5,5,24.4,50.0,8,0,0,8,0.0,3,3,3,3,6,1,1,1,1,2,2,2,1,1,1,2
1903633,63.0,69.0,132.0,52.27272727272727,4,0,4,33.0,100.0,5,0,0,5,0.0,1,1,1,1,2,1,1,1,1,1,1,9,1,1,0,1
1906658,3.0,2.0,5.0,40.0,1,0,1,5.0,100.0,2,0,0,2,0.0,3,3,1,1,4,1,1,1,1,1,1,2,1,0,1,1
1907509,54.0,52.0,106.0,49.056603773584904,4,0,4,26.5,100.0,4,0,0,4,0.0,1,1,1,1,2,1,1,1,1,2,1,9,1,1,1,2
1912783,531.0,503.0,1034.0,48.64603481624758,24,11,13,43.083333333333336,54.166666666666664,27,0,0,27,0.0,13,13,21,21,34,1,1,1,1,1,2,2,1,6,0,6
1912987,352.0,171.0,523.0,32.69598470363289,9,2,7,58.111111111111114,77.77777777777779,11,0,0,11,0.0,14,14,5,5,19,1,1,1,1,1,1,9,1,1,1,2
1913052,172.0,181.0,353.0,51.27478753541076,9,0,9,39.22222222222222,100.0,12,0,0,12,0.0,5,5,3,3,8,1,1,1,1,2,1,9,1,2,2,4
1914822,39.0,30.0,69.0,43.47826086956522,3,1,2,23.0,66.66666666666666,2,0,0,2,0.0,4,4,4,4,8,1,1,1,1,1,2,2,1,1,1,2
1915346,22.0,21.0,43.0,48.837209302325576,2,0,2,21.5,100.0,3,0,0,3,0.0,4,4,4,4,8,1,1,1,1,1,2,2,1,1,1,2
1921808,6.0,7.0,13.0,53.84615384615385,3,0,3,4.333333333333333,100.0,3,0,0,3,0.0,2,2,2,2,4,1,1,1,1,2,2,9,1,1,1,2
1924108,322.0,245.0,567.0,43.20987654320987,21,12,9,27.0,42.857142857142854,11,0,0,11,0.0,12,12,12,12,24,1,1,1,1,1,1,2,1,2,1,3
1925695,284.0,264.0,548.0,48.175182481751825,15,0,15,36.53333333333333,100.0,12,0,0,12,0.0,18,18,20,20,38,1,1,1,1,1,1,9,1,1,1,2
1927719,80.0,92.0,172.0,53.48837209302325,17,4,13,10.117647058823529,76.47058823529412,20,0,0,20,0.0,8,8,22,22,30,1,1,1,1,1,2,9,1,1,1,2
1935127,80.0,101.0,181.0,55.80110497237569,5,0,5,36.2,100.0,10,0,0,10,0.0,2,2,3,3,5,1,1,2,1,2,2,9,1,0,0,0
1937424,147.0,63.0,210.0,30.0,6,2,4,35.0,66.66666666666666,6,0,0,6,0.0,4,4,6,6,10,1,1,1,1,1,2,9,1,1,0,1
1938786,323.0,299.0,622.0,48.07073954983923,15,3,12,41.46666666666667,80.0,44,0,0,44,0.0,35,20,35,20,40,1,1,1,1,1,1,2,1,6,7,13
1940857,96.0,87.0,183.0,47.540983606557376,7,4,3,26.142857142857142,42.857142857142854,10,0,0,10,0.0,21,21,16,16,37,1,1,1,1,1,2,2,1,3,2,5
1946340,70.0,84.0,154.0,54.54545454545454,5,1,4,30.8,80.0,6,0,0,6,0.0,3,3,3,3,6,1,1,1,2,9,2,2,1,1,1,2
1949027,248.0,290.0,538.0,53.90334572490706,11,4,7,48.90909090909091,63.63636363636363,5,2,0,7,28.57142857142857,3,3,3,3,6,1,1,1,1,1,2,2,2,1,0,1
1953134,51.0,54.0,105.0,51.42857142857142,6,2,4,17.5,66.66666666666666,7,0,0,7,0.0,1,0,1,1,1,1,1,1,1,2,1,9,1,0,1,1
1960098,387.0,404.0,791.0,51.07458912768648,19,6,13,41.63157894736842,68.42105263157895,12,2,4,18,33.33333333333333,2,2,3,3,5,1,1,1,1,1,1,2,1,1,0,1
1961921,53.0,45.0,98.0,45.91836734693878,6,0,6,16.333333333333332,100.0,9,0,0,9,0.0,8,6,6,6,12,1,1,2,1,1,1,9,1,1,1,2
1962219,115.0,235.0,350.0,67.14285714285714,4,0,4,87.5,100.0,5,0,0,5,0.0,4,4,4,4,8,1,1,1,1,1,1,9,1,1,1,2
1965972,0.0,124.0,124.0,100.0,5,1,4,24.8,80.0,4,0,0,4,0.0,0,0,4,4,4,1,1,1,1,1,1,9,1,0,1,1
1969948,102.0,105.0,207.0,50.72463768115942,7,2,5,29.571428571428573,71.42857142857143,9,0,0,9,0.0,2,2,4,4,6,1,1,1,1,1,1,2,1,1,0,1
1970441,14.0,1.0,15.0,6.666666666666667,9,3,6,1.6666666666666667,66.66666666666666,5,0,0,5,0.0,2,2,1,1,3,1,1,1,1,1,2,9,2,2,1,3
1971962,249.0,274.0,523.0,52.39005736137668,15,4,11,34.86666666666667,73.33333333333333,7,0,0,7,0.0,1,1,1,1,2,1,1,1,1,1,2,2,2,2,4,6
1976130,55.0,50.0,105.0,47.61904761904761,3,3,0,35.0,0.0,5,0,0,5,0.0,6,6,6,6,12,1,1,1,1,1,2,2,2,1,1,2
1979419,94.0,62.0,156.0,39.743589743589745,5,0,5,31.2,100.0,16,0,0,16,0.0,6,6,6,6,12,1,1,2,1,1,1,2,1,2,2,4
1980362,6.0,9.0,15.0,60.0,2,0,2,7.5,100.0,2,0,0,2,0.0,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2
1980667,713.0,673.0,1386.0,48.55699855699856,27,8,19,51.333333333333336,70.37037037037037,34,0,0,34,0.0,5,5,3,3,8,1,1,1,1,1,1,2,1,1,1,2
1982066,260.0,303.0,563.0,53.818827708703374,13,4,9,43.30769230769231,69.23076923076923,8,0,0,8,0.0,2,2,2,2,4,1,1,2,2,9,2,2,1,0,0,0
1987191,16.0,19.0,35.0,54.285714285714285,3,0,3,11.666666666666666,100.0,4,0,0,4,0.0,6,6,5,5,11,1,1,1,1,1,2,9,1,1,1,2
2001714,58.0,49.0,107.0,45.794392523364486,4,3,1,26.75,25.0,5,0,0,5,0.0,2,2,2,2,4,1,1,1,1,1,1,2,2,1,1,2
2004745,465.0,442.0,907.0,48.732083792723266,14,0,14,64.78571428571429,100.0,16,0,0,16,0.0,15,15,26,26,41,1,1,1,1,1,1,9,1,1,1,2
2014526,55.0,25.0,80.0,31.25,4,1,3,20.0,75.0,5,0,0,5,0.0,2,2,3,3,5,1,1,1,1,1,1,9,1,1,0,1
2015321,143.0,154.0,297.0,51.85185185185185,7,3,4,42.42857142857143,57.14285714285714,10,0,0,10,0.0,2,2,2,2,4,1,1,1,1,1,2,2,1,0,0,0
2028107,13.0,18.0,31.0,58.06451612903226,3,3,0,10.333333333333334,0.0,2,0,0,2,0.0,3,3,3,3,6,1,2,1,1,1,2,2,2,1,1,2
2032470,7.0,6.0,13.0,46.15384615384615,1,0,1,13.0,100.0,13,0,0,13,0.0,3,3,2,2,5,1,1,1,1,1,1,9,2,0,1,1
2034695,1069.0,967.0,2036.0,47.4950884086444,39,2,37,52.205128205128204,94.87179487179486,39,0,0,39,0.0,9,9,9,9,18,1,1,1,1,1,1,9,1,3,3,6
2036206,811.0,0.0,811.0,0.0,17,0,17,47.705882352941174,100.0,16,0,0,16,0.0,8,8,0,0,8,1,1,1,1,1,1,9,1,1,0,1
2041169,20.0,24.0,44.0,54.54545454545454,3,2,1,14.666666666666666,33.33333333333333,4,0,0,4,0.0,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2
2042691,63.0,40.0,103.0,38.83495145631068,4,0,4,25.75,100.0,4,0,0,4,0.0,10,10,10,10,20,1,1,1,1,1,1,9,1,1,1,2
2046328,0.0,609.0,609.0,100.0,12,0,12,50.75,100.0,12,0,0,12,0.0,0,0,10,10,10,1,1,1,1,2,1,9,1,0,0,0
2048203,158.0,121.0,279.0,43.36917562724014,8,0,8,34.875,100.0,7,0,0,7,0.0,1,1,1,1,2,1,1,2,1,1,1,9,1,1,1,2
2058621,62.0,10.0,72.0,13.88888888888889,7,0,7,10.285714285714286,100.0,4,0,0,4,0.0,3,3,1,1,4,1,1,1,1,2,1,9,1,1,1,2
2061494,39.0,30.0,69.0,43.47826086956522,3,1,2,23.0,66.66666666666666,8,0,0,8,0.0,1,1,2,2,3,1,1,2,1,1,2,2,1,1,0,1
2066317,159.0,109.0,268.0,40.67164179104478,7,1,6,38.285714285714285,85.71428571428571,12,0,0,12,0.0,2,2,4,4,6,1,1,1,1,1,1,9,1,1,1,2
2078673,11.0,10.0,21.0,47.61904761904761,2,1,1,10.5,50.0,4,0,0,4,0.0,1,1,1,1,2,1,1,1,1,1,2,9,1,1,1,2
2078710,143.0,150.0,293.0,51.19453924914675,10,3,7,29.3,70.0,12,0,0,12,0.0,4,4,3,3,7,1,1,1,1,1,1,9,1,1,1,2
2081260,111.0,105.0,216.0,48.61111111111111,4,0,4,54.0,100.0,4,0,0,4,0.0,2,2,2,2,4,1,1,1,2,9,1,9,1,1,1,2
2092191,1.0,4.0,5.0,80.0,2,0,2,2.5,100.0,3,0,0,3,0.0,4,4,6,6,10,1,1,1,1,1,1,2,1,1,1,2
2092474,32.0,21.0,53.0,39.62264150943396,4,0,4,13.25,100.0,6,0,0,6,0.0,1,1,2,2,3,1,1,2,2,9,1,9,1,1,1,2
2095757,152.0,164.0,316.0,51.89873417721519,8,0,8,39.5,100.0,4,4,0,8,50.0,2,2,2,2,4,1,1,1,1,1,1,2,1,1,2,3
2100120,40.0,34.0,74.0,45.94594594594595,4,0,4,18.5,100.0,7,0,0,7,0.0,2,2,2,2,4,1,1,1,2,9,1,9,1,1,1,2
2100462,16.0,17.0,33.0,51.515151515151516,1,0,1,33.0,100.0,3,0,0,3,0.0,4,4,5,5,9,1,1,1,1,1,2,2,2,1,1,2
2105687,19.0,11.0,30.0,36.666666666666664,7,2,5,4.285714285714286,71.42857142857143,7,0,0,7,0.0,2,2,2,2,4,1,1,1,1,1,1,9,1,1,1,2
2113346,174.0,189.0,363.0,52.066115702479344,11,2,9,33.0,81.81818181818183,29,0,0,29,0.0,20,20,20,20,40,1,1,1,1,1,1,2,1,5,5,10
2115546,218.0,202.0,420.0,48.095238095238095,14,8,6,30.0,42.857142857142854,10,0,0,10,0.0,2,2,3,3,5,1,1,1,1,2,2,2,1,1,0,1
2115870,3.0,6.0,9.0,66.66666666666666,2,0,2,4.5,100.0,2,0,0,2,0.0,3,3,4,4,7,1,1,1,1,1,2,2,1,1,1,2
2128198,10.0,2.0,12.0,16.666666666666664,4,1,3,3.0,75.0,8,0,0,8,0.0,4,4,2,2,6,1,1,1,1,1,2,9,1,3,2,5
2132340,61.0,54.0,115.0,46.95652173913044,5,0,5,23.0,100.0,6,0,0,6,0.0,3,3,3,3,6,1,1,1,1,2,2,9,1,1,1,2
2139424,134.0,93.0,227.0,40.969162995594715,4,0,4,56.75,100.0,10,0,0,10,0.0,4,4,4,4,8,1,1,1,1,1,1,9,1,0,0,0
2141559,73.0,54.0,127.0,42.51968503937008,5,2,3,25.4,60.0,6,0,0,6,0.0,4,4,6,6,10,1,1,1,1,2,1,9,1,1,1,2
2142548,27.0,32.0,59.0,54.23728813559322,3,0,3,19.666666666666668,100.0,6,0,0,6,0.0,6,6,4,4,10,1,1,2,1,1,1,9,1,1,1,2
2147283,320.0,269.0,589.0,45.67062818336163,13,0,13,45.30769230769231,100.0,12,0,0,12,0.0,9,9,17,17,26,1,1,1,1,1,1,9,1,1,1,2
2148524,188.0,168.0,356.0,47.19101123595505,7,1,6,50.857142857142854,85.71428571428571,6,0,0,6,0.0,3,3,3,3,6,1,1,1,1,1,1,2,2,1,1,2
2152853,0.0,199.0,199.0,100.0,8,0,8,24.875,100.0,8,0,0,8,0.0,0,0,9,9,9,1,1,1,1,1,1,9,1,0,2,2
2153028,165.0,202.0,367.0,55.04087193460491,13,4,9,28.23076923076923,69.23076923076923,3,0,0,3,0.0,2,2,2,2,4,1,1,1,1,1,2,2,1,1,1,2
2156313,208.0,169.0,377.0,44.827586206896555,9,0,9,41.888888888888886,100.0,8,0,0,8,0.0,4,4,8,8,12,1,1,1,1,1,1,9,1,1,0,1
2157548,154.0,8.0,162.0,4.938271604938271,10,0,10,16.2,100.0,7,0,0,7,0.0,6,6,2,2,8,1,1,1,1,1,1,9,1,1,1,2
2158592,24.0,17.0,41.0,41.46341463414634,2,0,2,20.5,100.0,4,0,0,4,0.0,1,1,1,1,2,1,1,1,1,2,1,9,1,1,1,2
2164222,350.0,311.0,661.0,47.0499243570348,17,15,2,38.88235294117647,11.76470588235294,16,0,0,16,0.0,3,3,5,5,8,1,1,1,1,1,2,2,1,1,1,2
2166831,14.0,20.0,34.0,58.82352941176471,5,2,3,6.8,60.0,9,0,0,9,0.0,4,4,4,4,8,1,1,1,1,1,1,9,1,1,1,2
2168133,53.0,49.0,102.0,48.03921568627451,3,1,2,34.0,66.66666666666666,5,0,0,5,0.0,3,3,3,3,6,1,1,1,1,1,1,2,1,1,1,2
2174320,179.0,124.0,303.0,40.92409240924093,8,0,8,37.875,100.0,8,0,0,8,0.0,4,4,5,5,9,1,1,1,1,1,1,9,1,1,1,2
2174579,46.0,47.0,93.0,50.53763440860215,9,3,6,10.333333333333334,66.66666666666666,9,0,0,9,0.0,7,7,4,4,11,1,1,1,1,1,1,9,1,1,1,2
2176765,164.0,150.0,314.0,47.77070063694268,12,1,11,26.166666666666668,91.66666666666666,13,0,0,13,0.0,6,6,6,6,12,1,1,1,1,1,1,9,1,6,6,12
2183221,3.0,3.0,6.0,50.0,1,0,1,6.0,100.0,5,0,0,5,0.0,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2
2187150,0.0,732.0,732.0,100.0,13,0,13,56.30769230769231,100.0,12,0,0,12,0.0,0,0,10,10,10,1,1,1,1,1,1,9,1,0,4,4
2187516,148.0,117.0,265.0,44.15094339622642,6,0,6,44.166666666666664,100.0,17,0,0,17,0.0,2,2,2,2,4,1,1,1,1,1,1,9,1,1,1,2
2189560,109.0,79.0,188.0,42.02127659574468,3,1,2,62.666666666666664,66.66666666666666,11,0,0,11,0.0,14,14,14,14,28,1,1,1,1,1,2,2,1,3,4,7
2190337,28.0,22.0,50.0,44.0,7,2,5,7.142857142857143,71.42857142857143,0,14,0,14,100.0,6,6,6,6,12,1,1,1,1,1,2,9,1,0,0,0
2198025,439.0,435.0,874.0,49.77116704805492,20,6,14,43.7,70.0,18,2,0,20,10.0,6,3,6,3,6,1,1,1,1,1,2,2,1,1,1,2
2198186,270.0,223.0,493.0,45.233265720081135,13,1,12,37.92307692307692,92.3076923076923,18,0,0,18,0.0,5,5,6,6,11,1,1,1,1,1,1,9,1,1,0,1
2198221,141.0,121.0,262.0,46.18320610687023,7,4,3,37.42857142857143,42.857142857142854,9,0,0,9,0.0,1,1,3,3,4,1,1,1,1,1,1,2,1,1,1,2
2202684,24.0,8.0,32.0,25.0,3,0,3,10.666666666666666,100.0,3,0,0,3,0.0,2,2,2,2,4,1,1,1,1,1,2,9,2,1,1,2
2209485,107.0,126.0,233.0,54.077253218884124,5,1,4,46.6,80.0,9,0,0,9,0.0,2,2,3,3,5,1,1,1,1,1,2,2,1,1,1,2
2215858,91.0,76.0,167.0,45.50898203592814,12,3,9,13.916666666666666,75.0,11,0,0,11,0.0,4,4,4,4,8,1,1,1,1,1,1,2,1,1,1,2
2224864,260.0,320.0,580.0,55.172413793103445,16,0,16,36.25,100.0,21,0,0,21,0.0,5,5,5,5,10,1,1,2,1,1,1,9,1,1,1,2
2226340,33.0,29.0,62.0,46.774193548387096,4,0,4,15.5,100.0,6,0,0,6,0.0,2,2,2,2,4,1,1,2,1,1,1,9,1,1,0,1
2245001,36.0,29.0,65.0,44.61538461538462,6,3,3,10.833333333333334,50.0,7,0,0,7,0.0,2,2,1,1,3,1,1,1,1,1,1,2,1,1,1,2
2245559,58.0,48.0,106.0,45.28301886792453,5,0,5,21.2,100.0,6,0,0,6,0.0,2,2,2,2,4,1,1,1,1,1,1,9,1,2,2,4
2250923,24.0,31.0,55.0,56.36363636363636,2,1,1,27.5,50.0,0,0,75,75,100.0,3,3,6,6,9,1,1,1,1,1,1,9,1,1,1,2
2253578,207.0,385.0,592.0,65.03378378378379,16,0,16,37.0,100.0,19,0,0,19,0.0,5,5,5,5,10,1,1,1,1,1,1,9,1,0,0,0
2257307,13.0,17.0,30.0,56.666666666666664,3,1,2,10.0,66.66666666666666,4,0,0,4,0.0,2,2,2,2,4,1,1,1,1,1,2,2,1,1,1,2
2258971,12.0,4.0,16.0,25.0,3,1,2,5.333333333333333,66.66666666666666,2,0,0,2,0.0,2,2,2,2,4,1,1,2,1,1,1,9,1,1,1,2
2259770,706.0,562.0,1268.0,44.321766561514195,72,11,61,17.61111111111111,84.72222222222221,38,0,0,38,0.0,11,11,17,17,28,1,1,1,1,1,1,9,1,2,2,4
2264624,131.0,94.0,225.0,41.77777777777778,8,0,8,28.125,100.0,8,0,0,8,0.0,2,2,2,2,4,1,1,1,1,1,2,9,1,1,1,2
2265925,13.0,9.0,22.0,40.909090909090914,1,1,0,22.0,0.0,2,0,0,2,0.0,2,2,3,3,5,1,1,1,1,2,2,9,1,1,1,2
2266291,305.0,217.0,522.0,41.57088122605364,17,0,17,30.705882352941178,100.0,20,0,0,20,0.0,11,11,11,11,22,1,1,1,1,1,1,9,1,0,0,0
2268851,12.0,4.0,16.0,25.0,3,0,3,5.333333333333333,100.0,7,0,0,7,0.0,3,3,3,3,6,1,1,1,1,2,1,9,1,1,1,2
2273677,185.0,190.0,375.0,50.66666666666667,11,1,10,34.09090909090909,90.9090909090909,12,0,0,12,0.0,6,6,2,2,8,1,1,1,1,1,2,2,1,2,2,4
2274067,72.0,70.0,142.0,49.29577464788733,6,1,5,23.666666666666668,83.33333333333334,8,0,0,8,0.0,1,1,1,1,2,1,1,1,1,2,1,9,1,1,1,2
2280731,208.0,148.0,356.0,41.57303370786517,7,1,6,50.857142857142854,85.71428571428571,19,0,0,19,0.0,2,2,2,2,4,1,1,2,1,1,1,9,1,2,2,4
2285385,18.0,14.0,32.0,43.75,3,2,1,10.666666666666666,33.33333333333333,4,0,0,4,0.0,4,4,6,6,10,1,1,1,1,1,1,2,1,2,0,2
2285881,29.0,17.0,46.0,36.95652173913043,3,0,3,15.333333333333334,100.0,3,0,0,3,0.0,1,1,1,1,2,1,1,1,1,1,2,2,1,1,0,1
2298320,446.0,335.0,781.0,42.89372599231754,20,0,20,39.05,100.0,28,0,0,28,0.0,2,2,2,2,4,1,1,2,1,1,1,9,1,1,1,2
2298602,13.0,13.0,26.0,50.0,2,0,2,13.0,100.0,2,0,0,2,0.0,2,2,2,2,4,1,1,1,1,1,2,2,2,1,1,2
2299145,0.0,373.0,373.0,100.0,16,0,16,23.3125,100.0,18,0,0,18,0.0,0,0,21,21,21,1,1,1,1,1,2,9,1,0,1,1
2304443,116.0,116.0,232.0,50.0,6,4,2,38.666666666666664,33.33333333333333,0,8,0,8,100.0,3,3,3,3,6,1,1,1,1,1,1,2,1,1,1,2
2307835,11.0,10.0,21.0,47.61904761904761,1,1,0,21.0,0.0,0,2,0,2,100.0,1,1,1,1,2,1,1,1,1,2,2,9,2,1,1,2
2311467,92.0,55.0,147.0,37.41496598639456,4,0,4,36.75,100.0,6,0,0,6,0.0,3,3,3,3,6,1,1,1,1,2,2,9,1,0,0,0
2338785,93.0,78.0,171.0,45.614035087719294,12,1,11,14.25,91.66666666666666,6,0,0,6,0.0,2,2,2,2,4,1,1,2,1,1,1,9,1,1,1,2
2342778,52.0,31.0,83.0,37.34939759036144,4,1,3,20.75,75.0,4,0,0,4,0.0,4,4,4,4,8,1,1,1,1,1,2,2,1,1,1,2
2350427,19.0,15.0,34.0,44.11764705882353,6,0,6,5.666666666666667,100.0,4,0,0,4,0.0,1,1,1,1,2,1,1,1,2,9,2,9,1,1,1,2
2358224,215.0,171.0,386.0,44.30051813471503,17,2,15,22.705882352941178,88.23529411764706,14,0,0,14,0.0,4,4,4,4,8,1,1,1,1,1,2,2,1,1,0,1
2361213,4.0,3.0,7.0,42.857142857142854,1,0,1,7.0,100.0,2,0,0,2,0.0,3,3,3,3,6,1,1,1,1,1,2,9,1,1,1,2
2366164,104.0,96.0,200.0,48.0,5,1,4,40.0,80.0,8,0,0,8,0.0,3,3,3,3,6,1,1,1,1,1,1,9,1,1,1,2
2377699,128.0,120.0,248.0,48.38709677419355,12,0,12,20.666666666666668,100.0,14,0,0,14,0.0,4,4,3,3,7,1,1,1,1,2,1,9,1,1,1,2
2391494,56.0,51.0,107.0,47.66355140186916,8,0,8,13.375,100.0,8,0,0,8,0.0,2,2,3,3,5,1,1,1,1,2,2,9,1,2,2,4
2409737,125.0,162.0,287.0,56.44599303135889,6,0,6,47.833333333333336,100.0,5,2,0,7,28.57142857142857,2,2,3,3,5,1,1,1,1,2,2,9,1,1,1,2
2414528,162.0,169.0,331.0,51.057401812688816,6,1,5,55.166666666666664,83.33333333333334,8,0,0,8,0.0,3,3,3,3,6,1,1,1,1,2,1,2,1,1,1,2
2421661,19.0,26.0,45.0,57.77777777777777,2,0,2,22.5,100.0,7,0,0,7,0.0,3,3,2,2,5,1,1,1,1,1,1,2,2,1,1,2
2421698,296.0,247.0,543.0,45.48802946593002,20,2,18,27.15,90.0,14,0,0,14,0.0,3,3,3,3,6,1,1,1,1,1,1,9,1,3,3,6
2423731,198.0,238.0,436.0,54.58715596330275,12,4,8,36.333333333333336,66.66666666666666,16,0,0,16,0.0,8,8,8,8,16,1,1,1,1,1,1,2,1,1,1,2
2437455,95.0,88.0,183.0,48.08743169398907,3,1,2,61.0,66.66666666666666,9,0,0,9,0.0,6,6,6,6,12,1,1,1,1,1,2,2,1,1,1,2
2437469,152.0,101.0,253.0,39.920948616600796,9,1,8,28.11111111111111,88.88888888888889,14,5,0,19,26.31578947368421,6,6,6,6,12,1,1,1,1,1,1,1,1,1,1,2
2440221,211.0,165.0,376.0,43.88297872340425,12,0,12,31.333333333333332,100.0,10,0,0,10,0.0,2,2,2,2,4,1,1,1,1,2,1,9,1,0,0,0
2440357,258.0,234.0,492.0,47.5609756097561,22,1,21,22.363636363636363,95.45454545454545,13,0,0,13,0.0,5,5,13,13,18,1,1,1,1,1,1,9,1,13,9,22
2443537,128.0,66.0,194.0,34.02061855670103,8,4,4,24.25,50.0,8,0,0,8,0.0,6,6,11,11,17,1,1,1,1,1,1,2,1,1,0,1
2448578,94.0,75.0,169.0,44.37869822485207,6,3,3,28.166666666666668,50.0,8,0,0,8,0.0,3,3,3,3,6,1,1,2,1,1,1,9,1,1,1,2
2449654,0.0,722.0,722.0,100.0,16,0,16,45.125,100.0,16,0,0,16,0.0,0,0,15,15,15,1,1,1,1,1,1,9,1,0,0,0
2461227,203.0,177.0,380.0,46.578947368421055,14,3,11,27.142857142857142,78.57142857142857,14,0,0,14,0.0,3,3,3,3,6,1,1,1,1,2,1,1,1,1,1,2
2461393,617.0,584.0,1201.0,48.62614487926727,24,0,24,50.041666666666664,100.0,24,0,0,24,0.0,20,20,20,20,40,1,1,1,1,1,1,9,1,5,5,10
2465678,37.0,39.0,76.0,51.31578947368421,4,2,2,19.0,50.0,4,0,0,4,0.0,3,3,2,2,5,1,1,1,1,2,2,9,1,1,1,2
2466658,0.0,427.0,427.0,100.0,9,0,9,47.44444444444444,100.0,8,0,0,8,0.0,0,0,5,5,5,1,1,2,1,1,1,9,1,0,2,2
2470458,16.0,23.0,39.0,58.97435897435898,5,1,4,7.8,80.0,4,0,0,4,0.0,2,2,2,2,4,1,1,1,1,2,2,2,1,1,1,2
2484487,32.0,26.0,58.0,44.827586206896555,5,1,4,11.6,80.0,6,0,0,6,0.0,2,2,2,2,4,1,1,1,1,1,1,9,1,0,0,0
