pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
2740486,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 120",,,,6,3,5,10,5,400083,2,2,3,0,2,19,0,0,0,2,0,1,9,9,213,1,0,0,0,0,0,0
8112205,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/West - Ward No. 152",,,,3,3,1,12,5,400071,2,2,3,0,1,19,0,0,0,1,1,1,2,9,228,1,0,0,20,20,0,0
4159300,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 26",,,,6,3,5,10,4,400101,2,2,3,0,2,10,0,0,0,2,0,1,9,2,221,1,0,0,0,0,0,0
9172179,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 122",,,,8,3,9,10,5,400076,2,2,1,3,1,18,0,0,0,2,0,1,9,9,231,1,0,0,0,0,0,0
6989939,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 136",,,,3,3,5,12,5,400043,2,1,2,3,1,19,4,0,0,2,2,1,9,9,0,2,0,0,0,0,0,0
1676857,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 101",,,,3,3,1,12,5,400050,2,2,3,0,1,19,0,0,0,4,4,1,2,9,193,1,19,9,0,0,1,0
1850421,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 118",,,,6,3,5,10,4,400083,2,2,3,0,2,10,0,0,0,2,0,1,9,2,230,1,0,0,0,0,0,0
3922423,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 131",,,,7,3,8,10,4,400075,2,1,3,0,1,4,19,0,0,2,0,1,9,0,220,1,0,0,0,0,0,0
6887269,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 50",,,,3,3,1,12,5,400064,2,1,3,0,1,19,0,0,0,4,4,1,2,9,220,1,0,0,0,0,0,0
3722598,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 16",,,,6,3,5,10,5,400091,2,1,3,0,1,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
6977125,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 33",,,,6,3,5,10,5,400095,2,1,3,0,2,19,10,4,0,2,0,1,9,9,0,1,0,0,0,0,0,0
1443315,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 78",,,,6,3,5,10,5,400060,2,2,3,0,1,19,0,0,0,2,0,1,9,9,185,1,0,0,0,0,0,0
7388367,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 4",,,,6,3,5,10,5,400068,2,2,3,0,2,19,0,0,0,2,0,1,9,9,222,1,0,0,0,0,0,0
6529656,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 54",,,,11,3,11,12,5,400101,2,2,3,0,1,19,0,0,0,0,2,1,9,9,240,2,0,0,0,0,0,0
1927981,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 6",,,,7,3,8,10,5,400068,2,2,3,0,2,10,4,19,0,2,0,1,9,9,0,1,0,0,0,0,0,0
8217019,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 61",,,,6,3,1,10,5,400102,2,2,3,0,1,19,0,0,0,4,0,1,1,9,0,1,2,4,0,0,0,0
9818627,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 218",,,,6,3,5,10,5,400004,2,2,3,0,1,19,0,0,0,2,0,1,9,9,220,1,0,0,0,0,0,0
1229423,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 54",,,,5,3,8,12,4,400063,2,2,3,0,2,10,19,0,0,2,2,1,9,0,220,1,0,0,0,0,0,0
3460074,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 112",,,,5,3,8,12,4,400078,2,2,3,0,1,4,19,10,0,2,2,1,9,0,230,1,0,0,0,0,0,0
3350090,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 124",,,,3,3,5,12,5,400086,2,1,3,0,2,19,0,0,0,2,2,1,9,9,0,1,0,0,0,0,0,0
1583446,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 132",,,,3,3,5,12,4,400077,2,1,3,0,2,10,19,0,0,2,2,1,9,2,231,1,0,0,0,0,0,0
4098885,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 122",,,,6,3,5,10,4,400076,2,2,3,0,2,10,0,0,0,2,0,1,9,2,233,1,0,0,0,0,0,0
6153138,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 101",,,,6,2,5,10,4,400050,2,2,3,0,1,19,10,4,0,2,0,1,9,2,240,1,0,0,0,0,0,0
2106628,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 177",,,,11,2,11,12,4,400019,2,2,3,0,1,19,0,0,0,0,2,1,9,0,0,1,0,0,0,0,0,0
2606914,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 15",,,,3,3,5,12,4,400092,2,1,3,0,1,3,19,0,0,2,2,1,9,2,0,1,0,0,0,0,0,0
2482599,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 142",,,,6,3,1,10,5,400074,2,2,1,3,2,19,0,0,0,2,0,1,2,9,0,1,26,19,0,0,0,0
1770346,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 8",,,,6,3,1,10,5,400043,2,1,3,0,2,19,0,0,0,2,0,1,2,9,0,1,26,23,0,7,1,0
3057591,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 118",,,,3,3,5,12,5,400083,2,2,3,0,2,19,0,0,0,2,2,1,9,9,220,1,0,0,0,0,0,0
9772203,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 216",,,,7,3,8,10,4,400008,2,2,3,0,2,10,0,0,0,2,0,1,9,0,231,1,0,0,0,0,0,0
2125038,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 103",,,,11,3,11,12,5,400080,2,2,3,0,2,19,0,0,0,0,2,1,9,9,250,1,0,0,0,0,0,0
8047546,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 225",,,,6,3,5,10,5,400020,2,2,3,0,1,19,0,0,0,2,0,1,9,9,232,1,0,0,0,0,0,0
9837348,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 19",,,,6,3,5,10,4,400067,2,2,3,0,1,4,19,10,0,2,0,1,9,2,0,1,0,0,0,0,0,0
9016906,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 210",,,,3,3,5,12,4,400010,2,1,3,0,1,10,19,0,0,2,2,1,9,2,220,1,0,0,0,0,0,0
9394125,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 46",,,,6,3,5,10,4,400064,2,2,3,0,2,10,19,4,0,2,0,1,9,2,0,1,0,0,0,0,0,0
7838325,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 110",,,,6,3,5,10,4,400078,2,2,3,0,1,4,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
8700444,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 36",,,,6,3,1,10,5,400097,2,1,3,0,1,19,10,4,0,2,0,1,2,9,0,2,0,0,0,0,0,0
4810202,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 142",,,,6,3,5,10,4,400043,2,2,3,0,1,4,10,0,0,2,0,1,9,2,228,1,0,0,0,0,0,0
3709666,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 227",,,,3,3,1,12,92,400005,2,2,3,0,2,19,4,0,0,1,1,1,1,1,0,1,16,16,21,19,9,10
9444111,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 29",,,,6,3,5,10,4,400101,2,1,3,0,1,4,19,0,0,2,0,1,9,2,209,1,0,0,0,0,0,0
3064354,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","G/North - Ward No. 191",,,,6,3,5,10,4,400016,2,2,3,0,1,4,0,0,0,2,0,1,9,2,220,1,0,0,0,0,0,0
1301309,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 138",,,,6,3,5,10,5,400043,2,2,2,3,1,19,4,10,18,2,0,1,9,9,220,1,0,0,0,0,0,0
9183590,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 170",,,,6,3,5,10,4,400070,2,1,3,0,1,18,0,0,0,2,0,1,9,2,220,1,0,0,0,0,0,0
7824385,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","G/South - Ward No. 195",,,,6,3,5,10,4,400013,2,2,3,0,1,19,0,0,0,2,0,1,9,2,230,1,0,0,0,0,0,0
2486616,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 170",,,,6,3,5,10,4,400022,2,2,3,0,2,10,0,0,0,2,0,1,9,2,219,1,0,0,0,0,0,0
5150527,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 21",,,,6,3,1,10,5,400067,2,1,3,0,2,19,0,0,0,3,0,1,1,9,0,1,40,36,18,17,26,29
6431932,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North MCGM - Ward No.2",,,,6,3,5,10,5,400068,2,1,3,0,1,19,0,0,0,2,0,1,9,9,220,1,0,0,0,0,0,0
6286312,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 130",,,,6,3,1,10,5,400086,2,2,3,0,1,19,0,0,0,1,0,1,2,9,218,1,24,16,8,4,0,0
6847986,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 66",,,,11,3,11,12,5,400058,2,2,3,0,1,19,0,0,0,0,2,1,9,9,230,2,0,0,0,0,0,0
6678576,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 51",,,,6,3,5,10,4,400097,2,1,3,0,1,18,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
6143934,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 115",,,,7,3,8,10,4,400078,2,2,3,0,1,18,0,0,0,2,0,1,9,0,225,1,0,0,0,0,0,0
7518995,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 131",,,,6,3,5,10,5,400077,2,2,3,0,1,19,0,0,0,2,0,1,9,9,220,1,0,0,0,0,0,0
4698011,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 23",,,,3,3,1,12,5,400101,2,2,3,0,1,19,0,0,0,1,1,1,2,9,0,1,40,41,23,14,0,0
3915937,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 215",,,,6,3,1,10,5,400007,2,2,3,0,1,19,0,0,0,4,0,1,1,9,206,1,22,14,3,3,0,0
8182865,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 33",,,,7,3,6,10,5,400095,2,2,3,0,2,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
7805316,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 225",,,,6,3,5,10,4,400005,2,1,3,0,2,10,0,0,0,2,0,1,9,2,236,1,0,0,0,0,0,0
9857607,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/South - Ward No. 204",,,,3,3,5,12,4,400012,2,1,3,0,1,3,19,0,0,2,2,1,9,2,230,1,0,0,0,0,0,0
2421477,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","G/North - Ward No. 191",,,,5,3,8,12,4,400016,2,2,3,0,2,10,19,0,0,2,2,1,9,0,230,1,0,0,0,0,0,0
1522422,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","B - Ward No. 223",,,,6,1,5,10,4,400009,2,2,3,0,1,19,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
7570738,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 177",,,,6,1,5,10,4,400019,2,2,3,0,1,19,0,0,0,2,0,1,9,2,215,1,0,0,0,0,0,0
4479863,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/South - Ward No. 206",,,,7,3,8,10,4,400015,2,2,3,0,1,18,0,0,0,2,0,1,9,0,230,2,0,0,0,0,0,0
9241029,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","G/North - Ward No. 191",,,,5,3,8,12,4,400028,2,1,3,0,1,19,10,4,0,2,2,1,9,0,224,1,0,0,0,0,0,0
6752063,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/East - Ward No. 92",,,,6,3,1,10,5,400051,2,2,3,0,1,19,0,0,0,3,0,1,1,9,202,1,97,63,0,0,0,0
2001972,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 101",,,,11,3,11,12,4,400050,2,2,3,0,1,19,0,0,0,0,2,1,9,0,0,2,0,0,0,0,0,0
3615013,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 69",,,,3,3,5,12,4,400056,2,2,3,0,1,3,19,0,0,2,2,1,9,2,200,1,0,0,0,0,0,0
2866825,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 66",,,,5,3,8,12,4,400058,2,2,3,0,1,4,0,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
8899126,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 26",,,,6,3,5,10,4,400101,2,2,3,0,1,4,19,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
1324530,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 135",,,,6,3,5,10,4,400043,2,1,3,0,2,10,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
4677383,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 130",,,,6,2,5,10,5,400086,2,2,3,0,1,19,0,0,0,2,0,1,9,9,229,1,0,0,0,0,0,0
8382644,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 49",,,,6,3,5,10,5,400061,2,2,3,0,2,19,10,4,0,2,0,1,9,9,0,2,0,0,0,0,0,0
4736121,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 43",,,,6,3,1,10,5,400095,2,1,1,3,1,19,10,4,0,2,0,1,2,9,220,1,19,9,9,18,0,0
9973697,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 103",,,,6,3,5,10,5,400080,2,2,3,0,1,19,0,0,0,2,0,1,9,9,214,1,0,0,0,0,0,0
7188039,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","G/North - Ward No. 186",,,,2,3,1,8,5,400004,2,1,3,0,2,19,0,0,0,0,0,1,2,9,190,1,49,59,0,1,0,0
6248402,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 160",,,,6,3,5,10,4,400072,2,1,3,0,2,10,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
3157889,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 106",,,,11,3,11,12,4,400081,2,2,3,0,2,19,0,0,0,0,2,1,9,0,0,1,0,0,0,0,0,0
6262062,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 107",,,,6,3,5,10,4,400080,2,2,3,0,1,3,0,0,0,2,0,1,9,2,235,1,0,0,0,0,0,0
9251614,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 33",,,,6,3,5,10,4,400095,2,1,3,0,1,4,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
6584433,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 107",,,,3,3,5,12,4,400080,2,1,3,0,1,4,19,0,0,2,2,1,9,2,215,1,0,0,0,0,0,0
5708406,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 124",,,,6,3,5,10,5,400078,2,2,3,0,2,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
1834114,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 18",,,,6,3,1,10,5,400067,2,2,3,0,2,19,0,0,0,3,0,1,2,9,0,1,0,0,1,2,9,7
7831254,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 158",,,,6,3,5,10,5,400072,2,2,3,0,1,19,4,10,0,2,0,1,9,9,0,1,0,0,0,0,0,0
3750565,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 211",,,,6,3,5,10,5,400008,2,2,3,0,1,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
3856068,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 30",,,,6,3,5,10,5,400067,2,2,3,0,1,19,0,0,0,2,0,1,9,9,230,1,0,0,0,0,0,0
9194497,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","G/North - Ward No. 191",,,,6,3,5,10,4,400016,2,2,3,0,2,3,0,0,0,2,0,1,9,2,230,1,0,0,0,0,0,0
2454071,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/West - Ward No. 152",,,,5,3,8,12,5,400071,2,2,3,0,1,19,0,0,0,2,2,1,9,9,217,1,0,0,0,0,0,0
8682977,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 84",,,,3,3,1,12,5,400057,2,2,3,0,2,19,0,0,0,1,1,1,2,9,0,1,1,0,0,0,0,0
5255745,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 66",,,,11,3,11,12,5,400058,2,1,3,0,2,19,0,0,0,0,2,1,9,9,249,1,0,0,0,0,0,0
3875818,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 215",,,,6,3,5,10,4,400007,2,2,3,0,1,19,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
4986357,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 122",,,,7,3,8,10,4,400076,2,2,3,0,1,10,0,0,0,2,0,1,9,0,235,1,0,0,0,0,0,0
4743597,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 9",,,,11,3,11,12,4,400091,2,1,3,0,2,19,0,0,0,0,2,1,9,0,230,1,0,0,0,0,0,0
6892278,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 211",,,,6,1,5,10,4,400008,2,2,3,0,1,18,0,0,0,2,0,1,9,2,238,1,0,0,0,0,0,0
7519035,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 45",,,,6,3,5,10,5,400095,2,2,3,0,2,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
8664806,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 78",,,,6,3,5,10,4,400060,2,2,3,0,1,18,0,0,0,2,0,1,9,2,220,1,0,0,0,0,0,0
8166539,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 172",,,,6,3,5,10,4,400022,2,1,3,0,1,19,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
5234727,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 116",,,,3,3,5,12,4,400078,2,1,3,0,1,19,10,4,0,2,2,1,9,2,210,1,0,0,0,0,0,0
3999596,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 219",,,,3,3,1,12,5,400006,2,1,3,0,2,19,0,0,0,4,4,1,2,9,0,1,9,2,3,0,0,0
7625076,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 210",,,,8,3,9,10,5,400027,2,2,3,0,1,19,0,0,0,2,0,1,9,9,218,1,0,0,0,0,0,0
7785674,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 83",,,,3,3,5,12,4,400099,2,2,3,0,2,19,0,0,0,2,2,1,9,2,234,1,0,0,0,0,0,0
